business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,supermarket_brand,price_level,permanently_closed
OPERATIONAL,"Gaswerkstrasse 2, 8952 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl Schweiz,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118226557151027767036"">Abel Hecker</a>'], 'photo_reference': 'Aap_uEBFxX8IsUFnRXYcdzV6rpUO6ccmcFIm0o9MeIk0pWEGW5qrOZ1FM4sd2lfgVeOFtFln9lSo7tMblLbAanmzx_kqKALrVDY4wSt1DVt8_rVjbi95CaHaCg9G2tPBov01PO_RvqS7jSjeBNfqYsVxqxyMN6EM4D_lrMaoZZB_Dl81z7yU', 'width': 4000}]",ChIJJ78TAlQLkEcRakO_0HBnpHE,4.4,ChIJJ78TAlQLkEcRakO_0HBnpHE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",14,47.3921612,8.5156443,47.39372052989271,8.517127679892722,47.39102087010727,8.514428020107278,True,9GR8+V7 Zürich,8FVC9GR8+V7,"Lidl, Zürich, Albisrieden",,
OPERATIONAL,"Hofwiesenstrasse 350, 8050 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl Schweiz,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116115855649790835612"">Predrag</a>'], 'photo_reference': 'Aap_uECjtBMbPnIbBt0Yptqh_SveyPPpRxfQzpPnBOFvpqcR2RPkM77XCy56ZFF5kFs38WqaSns5WDxF1tyuFzxRu5zC7Bto-xOMdxZafbcUeBrNTthl8Hmv4mfjiVYYvUUuTHxC0j78FuJgJAwq45Qr2IuePefAp9YZoTaBRX2cMS_s4Rqe', 'width': 4032}]",ChIJHa8zrMILkEcRN-g-c59BoPs,3.9,ChIJHa8zrMILkEcRN-g-c59BoPs,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",14,47.4104947,8.5427327,47.41192422989272,8.543998279892723,47.40922457010728,8.541298620107279,True,CG6V+53 Zürich,8FVCCG6V+53,"Lidl, Zürich, Albisrieden",,
OPERATIONAL,"Ueberlandstrasse 381, 8051 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106871465245330007342"">A Google User</a>'], 'photo_reference': 'Aap_uEBxfjGa04Ndi-9DorgcKhRfM06Us8Ves0ifmKtX0ZO5aGeNETnUWHnY8L8fl3KqFi69UDQNTcP30ubPO9IVSiWVFfW2YrVOAUuWIDku0GmleVVDODIWIEsqhbDEvgPQWqwGiJ7EIdb3BRsIxblUBBC30h3iHAG2HW0oFpz5QTQKlZ35', 'width': 4032}]",ChIJ_Ut8YlmgmkcRJF0zFEzklT8,4.1,ChIJ_Ut8YlmgmkcRJF0zFEzklT8,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",573,47.4078098,8.585127199999999,47.40902792989272,8.58640797989272,47.40632827010727,8.583708320107275,True,CH5P+43 Zürich,8FVCCH5P+43,"Lidl, Zürich, Albisrieden",,
OPERATIONAL,"Reitmenstrasse 5, 8952 Schlieren, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl,"[{'height': 2260, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116102390831234401793"">Joe Ne</a>'], 'photo_reference': 'Aap_uEBXzw24me8YWyH8dkS_ensqq01yA6Gr0I0g1XTSQGGeZocePIANjbwSVSWhNOYn3XA73taRpojYuRMcj3Iafkky0dNIGNa6HUSrM7hjs3jadJrG0aDm8f0hRvJI0PgU9gVO6GsiusXquNgUZeHCtl-hk3ct72PEd3u9aNFjMj2SIpF0', 'width': 4082}]",ChIJLWHT12sMkEcRmSuzLQv5y5k,4.1,ChIJLWHT12sMkEcRmSuzLQv5y5k,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",628,47.3992852,8.4325058,47.40084197989273,8.434018979892722,47.39814232010728,8.431319320107278,True,9CXM+P2 Schlieren,8FVC9CXM+P2,"Lidl, Zürich, Albisrieden",,
OPERATIONAL,"Badenerstrasse 565, 8048 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,ALDI Zürich,"[{'height': 1192, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102851404627032877240"">A Google User</a>'], 'photo_reference': 'Aap_uEC5m7bZD1_KSfEUSWIzBnjF6hMQr6tGxPRc-89XyTp0A8ayZlQyclcfU8xjNBNBksv15SY3uPhLEmPB44WwEjqvpprZM8VPK4hUlZuQjh4IS5gabDaYLLEQl7Ibe65PM1Bye4JfG9fFrvzyYexHTexD5ZJaNAbQgCQuejkUvKoFI5y8', 'width': 2119}]",ChIJh6tFTzMKkEcRWDuWP-eNKCk,4.2,ChIJh6tFTzMKkEcRWDuWP-eNKCk,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",518,47.3837812,8.4975848,47.38518447989273,8.499162679892722,47.38248482010728,8.496463020107278,True,9FMX+G2 Zürich,8FVC9FMX+G2,"Lidl, Zürich, Albisrieden",,
OPERATIONAL,"Rapidpl. 5, 8953 Dietikon, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl Schweiz,"[{'height': 1036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117147738143680316520"">Tino ZH</a>'], 'photo_reference': 'Aap_uEAnDZKL-qtLrXidywey__r3aXJcQsDNOxlGy8JpFbo_7xtVmp8nO7s6J76mgcv9yg06GycIOX5bGkN0knw9J4yKxCVqRX2tZiVIDZyT5e1m-1mdnJcg8NtufmNPfIgiMsq_OGjsxVaWBAHndqLOtjLR8m_QRZIctBgwkgpYuFNF7z-S', 'width': 2048}]",ChIJjVeI37UNkEcRA_8EoOaFcpE,4.1,ChIJjVeI37UNkEcRA_8EoOaFcpE,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",395,47.4103875,8.4042018,47.41185287989272,8.405608129892721,47.40915322010728,8.402908470107278,True,CC63+5M Dietikon,8FVCCC63+5M,"Lidl, Zürich, Albisrieden",,
OPERATIONAL,"Adlikerstrasse 295, 8105 Regensdorf, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102793804437168396714"">David Stark</a>'], 'photo_reference': 'Aap_uEBzL8xFAVgSgGmdrU5YlxG0gci68xfvq3-Ow8GXprUbsAHMA1YH-xqJTkFJUw55SOoJbHuYa1bohSacZ1RalUsJ9KErmvrq_hdb22U5NMgvGjqhoWlbtVKBYOAhtUouJpnE9oLi9Q65KKt9dDInAf2O15EzdFnVXC7sE59RkfdI0IXB', 'width': 3024}]",ChIJLShbyakMkEcR_jalCAiE1Uc,4.2,ChIJLShbyakMkEcR_jalCAiE1Uc,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",307,47.4443098,8.465036399999999,47.44549472989272,8.466607979892721,47.44279507010728,8.463908320107278,True,CFV8+P2 Regensdorf,8FVCCFV8+P2,"Lidl, Zürich, Albisrieden",,
OPERATIONAL,"Hohlstrasse 473, 8048 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,ALDI SUISSE,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109127381792137546808"">Joel Wasfy</a>'], 'photo_reference': 'Aap_uEDWq0T3ZhX0OaBIhK0cPe2ltHRSk8gLPa8egSrGO2GfKCCZkv9CuX6KCT0kvaLcjIyK-UDHH_t24h68ri2FkeWfZ-wQmv5R9qVo9kumG3U0yT-h60hXBCTA8iqzqttC_JT-sVy7Rdj6Yi3Ic368wojBzDyxIhdqq5BEhmwjj0Fme5nK', 'width': 3024}]",ChIJk8Q16soLkEcR0EmqCVwiJzo,4.2,ChIJk8Q16soLkEcR0EmqCVwiJzo,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",646,47.38824899999999,8.496713999999999,47.38959882989273,8.498063829892722,47.38689917010728,8.495364170107278,True,9FQW+7M Zürich,8FVC9FQW+7M,"Lidl, Zürich, Albisrieden",,
OPERATIONAL,"Neue Winterthurerstrasse 2, 8304 Wallisellen, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl,"[{'height': 655, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114886590311689326428"">Lidl Schweiz</a>'], 'photo_reference': 'Aap_uEBb4yrJaePgMKSdHMUWfdpYEf16QoDQYLZW8MH4VjSgo1tTBQ2guQv1ZmRecygUI-5_Ds4ef_lhO96tN4eIR8-qtWrlJgVIhfhfKKyhxDJ41NmuDoru3B0JDqEw6zxgCK_exOwxHKH0Hrhxj4pnRHvMABWnTKt1DzKIZsHmZ1mLFSW1', 'width': 960}]",ChIJK6o9b7ChmkcRPkyS4i6sGk0,4.1,ChIJK6o9b7ChmkcRPkyS4i6sGk0,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",666,47.41237719999999,8.613654499999999,47.41364382989272,8.61493142989272,47.41094417010727,8.612231770107277,True,CJ67+XF Wallisellen,8FVCCJ67+XF,"Lidl, Zürich, Albisrieden",,
OPERATIONAL,"Schaffhauserstrasse 165, 8302 Kloten, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101169736237158914791"">Clifton Leach</a>'], 'photo_reference': 'Aap_uEDACf_tiF8GEC0pZdVO24Ef_0ePwKbd1bpKiwynmjouRjAqIGPwz00s_1Ud5yoFCWxOLuxUWuHCjqpqO0JC4uW-VRG0j2UOYZDOWlRNtw-ykVc8h_YfRMjQ0lb_bcraKULjJosRaBSDGqzt9cNf0y7a2esnsSRYTzuIcHxf3lo_qZPT', 'width': 4160}]",ChIJUcR7g--fmkcR-eAZgZ5IL-w,4.1,ChIJUcR7g--fmkcR-eAZgZ5IL-w,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",816,47.45470330000001,8.579192899999999,47.45612667989271,8.58068627989272,47.45342702010727,8.577986620107277,True,FH3H+VM Kloten,8FVCFH3H+VM,"Lidl, Zürich, Albisrieden",,
OPERATIONAL,"Alte Bremgartenstrasse 10b, 8964 Rudolfstetten-Friedlisberg, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl,"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108948208498395108990"">Adrian</a>'], 'photo_reference': 'Aap_uECCU2thrbMpmjfLk5mwlyvc9e7hn8EZ87i5ME88LAMkZ5RiNJASGc8dWbEsJYzTEX_MpzpzCuei5tckYahUKaYt4PGjDBrNW2KgAWWTrbTF64BTMso1yDtuW4Itk0UjoD_xi8JLTDNuslNExq_uumkfYCK5uNV14bSv6qagV4G6ho50', 'width': 4208}]",ChIJWa7x5IwPkEcRpfuuhxnJ4yE,4.4,ChIJWa7x5IwPkEcRpfuuhxnJ4yE,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",113,47.3682044,8.3796458,47.36952577989273,8.380600979892721,47.36682612010728,8.377901320107277,True,999H+7V Rudolfstetten-Friedlisberg,8FVC999H+7V,"Lidl, Zürich, Albisrieden",,
OPERATIONAL,"Zentrumsstrasse, 8957 Spreitenbach, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110052153299878218465"">A Google User</a>'], 'photo_reference': 'Aap_uEDT7oLQE3q2D2YwU6r0-0bqiXAw1OKImTepJpul_AM3ORJQhwR3GNv2wKJSB72FJSaEOdxhquGCjFu-ZMVbnhY4uluTQlWt1e2UUflFtwA__lPZ5_WSNZisaN9B8M_3Kmj-Bfwe1_YMUh4VK94Xf5F5UuLoNnq_TsiDXzMBON0Cb9FS', 'width': 4032}]",ChIJn_pw45sNkEcRkI8qS1afMbc,3.8,ChIJn_pw45sNkEcRkI8qS1afMbc,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",73,47.4209227,8.368998099999999,47.42219402989272,8.36974405,47.41949437010727,8.366917450000003,True,C9C9+9H Spreitenbach,8FVCC9C9+9H,"Lidl, Zürich, Albisrieden",,
OPERATIONAL,"Gattikonerstrasse 135, 8136 Gattikon, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115545086496034326488"">Tobias Oblasser</a>'], 'photo_reference': 'Aap_uEBaxPHxFRRieSnObUL5yYETOB3N713Pxi-3Y5DIRfOliqZS8QwCPEFvs_o4dTFtZ06ZDQp7k1ewxFnvJ_h3dU3D8rvjbxueicHxKbu-qgKrPUo_PTa3dhjp82EGwRjGYW7uUu19fgXrygJPfo14U0RpzoK5rDdt8iZ91_bWCTErSo8N', 'width': 4608}]",ChIJf65NcnSomkcRHbivDl29kNc,4.2,ChIJf65NcnSomkcRHbivDl29kNc,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",713,47.2829538,8.5439618,47.28438557989273,8.545178479892721,47.28168592010728,8.542478820107277,True,7GMV+5H Thalwil,8FVC7GMV+5H,"Lidl, Zürich, Albisrieden",,
OPERATIONAL,"Im Schörli 20, 8600 Dübendorf, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108112642266933121640"">Tomas R</a>'], 'photo_reference': 'Aap_uEB1yijwqiQlIDm8Xq6IZCLjoHXnYPRu2G4MfPH0jZuDX6hDsU69bRSllbhtdC77dZVadydNK9XHiBWUepx28EzWZGTJXmwxYmoP3HMkLte1YHXDPQCe0ZLu-Q43m0-doBIiRr-gzchfKB7hj1zBRf7UyYBrOWW1EngIChqaUGu3HqE', 'width': 4032}]",ChIJzwIBDXmhmkcR26Upx4vry2A,4.1,ChIJzwIBDXmhmkcR26Upx4vry2A,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",509,47.395218,8.6382266,47.39675577989272,8.639727829892722,47.39405612010728,8.637028170107278,True,9JWQ+37 Dübendorf,8FVC9JWQ+37,"Lidl, Zürich, Albisrieden",,
OPERATIONAL,"Centralweg 3, 8910 Affoltern am Albis, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl Schweiz,"[{'height': 3376, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106738352792499559383"">Oleg Kisil</a>'], 'photo_reference': 'Aap_uECndhyZACuJ7yFMqGu4Lty_P19OYrJNpxOSeO6xN2v6nfCZ274wFut-Q71s3-BfmsdNQwAKzkogNNVKkN5zkLX9jrLx79jzVI1ifGPssghq5d1MeDS3HZhLEzyUHDhv5ZyD0a0SZ-Pe2EKJp_V0hQEi0hyjyT3yroPuJan95UalSQZC', 'width': 5984}]",ChIJW4AoZTcGkEcRZ-7-G4qYMg0,4.1,ChIJW4AoZTcGkEcRZ-7-G4qYMg0,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",283,47.2780069,8.4530301,47.27942392989273,8.454496779892724,47.27672427010729,8.45179712010728,True,7FH3+66 Affoltern am Albis,8FVC7FH3+66,"Lidl, Zürich, Albisrieden",,
OPERATIONAL,"Wehntalerstrasse 625, 8046 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl Schweiz,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117285507141930782410"">A Google User</a>'], 'photo_reference': 'Aap_uEBLXmHInon1iSNPXGzNuCU-Yj6Un8vDbJ6FL8ovFZhP_xuBGDSUnYG6D7i7pcJTqtomHpfJWhilz9zvW2YvqPokPKB-MLxdcHy7A3mnkUWvqUYRAUY78BnsHSmYmjBl_rgSxkAjcSE50U5_jhkOa9TFFUJa0c1KvXkkRFMxen_0X5HL', 'width': 1500}]",ChIJseGe3eQLkEcR4zpsLTAFO8k,4.2,ChIJseGe3eQLkEcR4zpsLTAFO8k,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",83,47.4223919,8.4991596,47.42382932989272,8.500618079892723,47.42112967010728,8.497918420107279,True,CFCX+XM Zürich,8FVCCFCX+XM,"Lidl, Zürich, Afforltern",,
OPERATIONAL,"Neue Winterthurerstrasse 2, 8304 Wallisellen, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl,"[{'height': 575, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114886590311689326428"">Lidl Schweiz</a>'], 'photo_reference': 'Aap_uECmP0ZK5lSKDEpWGcVznxyvKg60lJgtaYrVGnQMwQnIR5ETisphw35tiyxxOR1a_ysAZ8L-zkdKYjNr_uiuqtAs75kehkJe0ChE8nwBHBT0-nCybmrXSKq7VN9YtMQtCyFST1_FuuQ-QOl2YIS6OG5jOI1cGmemslFlhIXIFo1uoUq1', 'width': 960}]",ChIJK6o9b7ChmkcRPkyS4i6sGk0,4.1,ChIJK6o9b7ChmkcRPkyS4i6sGk0,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",666,47.41237719999999,8.613654499999999,47.41364382989272,8.61493142989272,47.41094417010727,8.612231770107277,True,CJ67+XF Wallisellen,8FVCCJ67+XF,"Lidl, Zürich, Wallisellen",,
OPERATIONAL,"Ueberlandstrasse 381, 8051 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106871465245330007342"">A Google User</a>'], 'photo_reference': 'Aap_uED581tJw9tBPEgnAxS-eri8H00B6mLQ8sOkg796hm_SrVYEUBxzgE-g1SwUtUKnPms1xG1CL8YzKHxl9U--GP-f2K21-5fS3pM0my_ImYFEGTX6BvG3PFOA1t2yrug9yzlRXn0-xDqJUjBmFSGFkb_UDF4Sg91YTTxknaDH__fXqje9', 'width': 4032}]",ChIJ_Ut8YlmgmkcRJF0zFEzklT8,4.1,ChIJ_Ut8YlmgmkcRJF0zFEzklT8,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",573,47.4078098,8.585127199999999,47.40902792989272,8.58640797989272,47.40632827010727,8.583708320107275,True,CH5P+43 Zürich,8FVCCH5P+43,"Lidl, Zürich, Hochbord",,
OPERATIONAL,"Ohmstrasse 11, 8050 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl Schweiz,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112620219498948615802"">Lidl Schweiz</a>'], 'photo_reference': 'Aap_uEB8T7_FUQmyPaSsIHAWPpG9MJS8Vn8cpBDj5hvgcJhyNIxYfwc6XXkKwXKyEqGM_fnDtZPiLhyCCXwF9kiayLlrUEJkmRhdsqzWouIqy-21A-TBER22sK4CC-xO5E3UxV-QfCNUstp5BVcQbRvfYynuK6ymP_BRLRaVOoysSQ5hzqE8', 'width': 640}]",ChIJU0W-noYKkEcRXJuSYfWbBR8,4.1,ChIJU0W-noYKkEcRXJuSYfWbBR8,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",899,47.4104512,8.5457171,47.41177822989273,8.54718792989272,47.40907857010728,8.544488270107276,True,CG6W+57 Zürich,8FVCCG6W+57,"Lidl, Zürich, Hochbord",,
OPERATIONAL,"Fraumünsterstrasse 16, 8001 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,LIDL Switzerland,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103809717020657619812"">A Google User</a>'], 'photo_reference': 'Aap_uED9Ob3b0YsnXHzX075sbVYa1YZodzc9nmUVOjP_Vw8SiMJf3XGpHGdS3JdErilZdZUXMvoEspjk_MZvnr8pgX77gJCZrli9L6N59eRtXbQWFM_G3iTsWGcVgF_-B_5jVxowIxFYdamFiITK4Y_Q94G6lPU_gkG49r7a0O3l_UcJJ7gs', 'width': 4032}]",ChIJ0REDgqqgmkcRWrTSmPTdg1Q,4.4,ChIJ0REDgqqgmkcRWrTSmPTdg1Q,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",1000,47.3687699,8.541178,47.37028842989272,8.542742129892721,47.36758877010728,8.540042470107277,True,9G9R+GF Zürich,8FVC9G9R+GF,"Lidl, Zürich, Hochbord",,
OPERATIONAL,"Hofwiesenstrasse 350, 8050 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl Schweiz,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116115855649790835612"">Predrag</a>'], 'photo_reference': 'Aap_uEDGzEwzU1IDuWBRznxn3clxlu4hLXUIGKmntnlCiM5cLezBW23vFYtenK3_kDXiz61kkCmXqr3qs7cD3HfaYJEhVml_uGoSIjsBmv5eAuZ2K7adTtg2U4oJDJ1K0A13qNj7RA45oHQ_vKZw2iNMEC867Y7rytkylVMdB5ccKuCNV2XV', 'width': 4032}]",ChIJHa8zrMILkEcRN-g-c59BoPs,3.9,ChIJHa8zrMILkEcRN-g-c59BoPs,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",14,47.4104947,8.5427327,47.41192422989272,8.543998279892723,47.40922457010728,8.541298620107279,True,CG6V+53 Zürich,8FVCCG6V+53,"Lidl, Zürich, Hochbord",,
OPERATIONAL,"Förrlibuckstrasse 62, 8005 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Lidl Schweiz,"[{'height': 1928, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111487661406161188494"">A Google User</a>'], 'photo_reference': 'Aap_uEAu3btOGpugpiso0Sok4bpPn3u6QZwPVvMim03ClzrCblIn4fmIAAR4SF1bAimh0CUZq94rDjZKb8zhjHZjEMgvciZqSXhagU5D6vApPI_ue7KHGI7G3hIaUFt2TcbfG48KNKy18Ydjhfuw9TmcP56sOvkUq0kVIe-1PINFGyyZRj2Z', 'width': 5000}]",ChIJyzfNMz8LkEcRQoUMrhNYjOA,4.3,ChIJyzfNMz8LkEcRQoUMrhNYjOA,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",92,47.3924813,8.5156983,47.39389902989272,8.517091079892722,47.39119937010727,8.514391420107279,True,9GR8+X7 Zürich,8FVC9GR8+X7,"Lidl, Zürich, Hochbord",,
